biosample_id,accession,organism,strain,isolation_source,host,collection_date,geo_loc_name,amr_genotypes,amr_phenotypes,disease,sra_accession,assembly_accession,assembly_status,ftp_path_refseq,ftp_path_genbank,organism_query
54291033,SAMEA115840520,,,,,,,,,,,,,,,Streptococcus pneumoniae
54290956,SAMEA115840508,,,,,,,,,,,,,,,Streptococcus pneumoniae
54290871,SAMEA115840542,,,,,,,,,,,,,,,Streptococcus pneumoniae
54290731,SAMEA115840617,,,,,,,,,,,,,,,Streptococcus pneumoniae
54290694,SAMEA115840497,,,,,,,,,,,,,,,Streptococcus pneumoniae
54290685,SAMEA115840584,,,,,,,,,,,,,,,Streptococcus pneumoniae
54290644,SAMEA115840504,,,,,,,,,,,,,,,Streptococcus pneumoniae
54290641,SAMEA115840557,,,,,,,,,,,,,,,Streptococcus pneumoniae
54290582,SAMEA115840554,,,,,,,,,,,,,,,Streptococcus pneumoniae
54290507,SAMEA115840581,,,,,,,,,,,,,,,Streptococcus pneumoniae
54290490,SAMEA115840610,,,,,,,,,,,,,,,Streptococcus pneumoniae
54290419,SAMEA115840578,,,,,,,,,,,,,,,Streptococcus pneumoniae
54290317,SAMEA115840498,,,,,,,,,,,,,,,Streptococcus pneumoniae
54290274,SAMEA115840547,,,,,,,,,,,,,,,Streptococcus pneumoniae
54290212,SAMEA115840590,,,,,,,,,,,,,,,Streptococcus pneumoniae
54290175,SAMEA115840616,,,,,,,,,,,,,,,Streptococcus pneumoniae
54290070,SAMEA115840621,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289919,SAMEA115840545,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289866,SAMEA115840587,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289848,SAMEA115840493,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289790,SAMEA115840592,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289703,SAMEA115840524,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289515,SAMEA115840574,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289477,SAMEA115840522,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289447,SAMEA115840595,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289445,SAMEA115840527,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289379,SAMEA115840519,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289329,SAMEA115840618,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289295,SAMEA115840481,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289290,SAMEA115840485,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289253,SAMEA115840577,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289183,SAMEA115840569,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289138,SAMEA115840599,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289057,SAMEA115840567,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289039,SAMEA115840530,,,,,,,,,,,,,,,Streptococcus pneumoniae
54289009,SAMEA115840609,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288954,SAMEA115840568,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288866,SAMEA115840605,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288857,SAMEA115840536,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288767,SAMEA115840586,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288752,SAMEA115840535,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288700,SAMEA115840548,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288531,SAMEA115840513,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288404,SAMEA115840503,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288391,SAMEA115840612,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288376,SAMEA115840602,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288375,SAMEA115840601,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288364,SAMEA115840544,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288266,SAMEA115840580,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288257,SAMEA116304643,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288252,SAMEA115840532,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288220,SAMEA115840529,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288167,SAMEA115840613,,,,,,,,,,,,,,,Streptococcus pneumoniae
54288109,SAMEA115840608,,,,,,,,,,,,,,,Streptococcus pneumoniae
54287989,SAMEA115840518,,,,,,,,,,,,,,,Streptococcus pneumoniae
54287926,SAMEA115840570,,,,,,,,,,,,,,,Streptococcus pneumoniae
54287612,SAMEA115840620,,,,,,,,,,,,,,,Streptococcus pneumoniae
54287597,SAMEA115840523,,,,,,,,,,,,,,,Streptococcus pneumoniae
54287555,SAMEA115840607,,,,,,,,,,,,,,,Streptococcus pneumoniae
54287467,SAMEA115840501,,,,,,,,,,,,,,,Streptococcus pneumoniae
54287410,SAMEA115840563,,,,,,,,,,,,,,,Streptococcus pneumoniae
54287318,SAMEA115840582,,,,,,,,,,,,,,,Streptococcus pneumoniae
54287223,SAMEA115840512,,,,,,,,,,,,,,,Streptococcus pneumoniae
54287189,SAMEA115840559,,,,,,,,,,,,,,,Streptococcus pneumoniae
54287075,SAMEA115840606,,,,,,,,,,,,,,,Streptococcus pneumoniae
54287036,SAMEA115840543,,,,,,,,,,,,,,,Streptococcus pneumoniae
54287022,SAMEA115840604,,,,,,,,,,,,,,,Streptococcus pneumoniae
54287016,SAMEA115840603,,,,,,,,,,,,,,,Streptococcus pneumoniae
54286968,SAMEA115840611,,,,,,,,,,,,,,,Streptococcus pneumoniae
54286913,SAMEA115840500,,,,,,,,,,,,,,,Streptococcus pneumoniae
54286899,SAMEA120832024,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54204585,SAMN54204585,,LACPHL-SPEC-2025-00934,,Homo sapiens,,,,,,,GCA_054087615.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/087/615/GCA_054087615.1_PDT003030314.1,Streptococcus pneumoniae
54204583,SAMN54204583,,LACPHL-SPEC-2025-00932,,Homo sapiens,,,,,,,GCA_054087785.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/087/785/GCA_054087785.1_PDT003030297.1,Streptococcus pneumoniae
